case_id,activity,timestamp,resource
4546,Order Placed,1995-07-29,Clerk#000000373
4546,Shipped,1995-07-31,Clerk#000000373
4546,Committed,1995-09-16,Clerk#000000373
4546,Received,1995-10-23,Clerk#000000373
4547,Order Placed,1993-08-23,Clerk#000000519
4547,Shipped,1993-09-04,Clerk#000000519
4547,Committed,1993-09-29,Clerk#000000519
4547,Received,1993-12-29,Clerk#000000519
4548,Order Placed,1996-06-28,Clerk#000000798
4548,Shipped,1996-07-06,Clerk#000000798
4548,Committed,1996-08-23,Clerk#000000798
4548,Received,1996-09-08,Clerk#000000798
4549,Order Placed,1998-03-05,Clerk#000000965
4549,Shipped,1998-03-13,Clerk#000000965
4549,Committed,1998-04-11,Clerk#000000965
4549,Received,1998-05-14,Clerk#000000965
4550,Order Placed,1994-12-29,Clerk#000000748
4550,Shipped,1995-01-01,Clerk#000000748
4550,Committed,1995-02-07,Clerk#000000748
4550,Received,1995-04-24,Clerk#000000748
4551,Order Placed,1996-02-09,Clerk#000000462
4551,Committed,1996-03-17,Clerk#000000462
4551,Shipped,1996-04-14,Clerk#000000462
4551,Received,1996-06-13,Clerk#000000462
4576,Order Placed,1996-08-14,Clerk#000000798
4576,Shipped,1996-08-23,Clerk#000000798
4576,Committed,1996-09-23,Clerk#000000798
4576,Received,1996-11-10,Clerk#000000798
4577,Order Placed,1998-05-02,Clerk#000000409
4577,Committed,1998-06-02,Clerk#000000409
4577,Shipped,1998-06-16,Clerk#000000409
4577,Received,1998-09-14,Clerk#000000409
4578,Order Placed,1992-09-13,Clerk#000000121
4578,Shipped,1992-10-23,Clerk#000000121
4578,Committed,1992-11-06,Clerk#000000121
4578,Received,1993-01-28,Clerk#000000121
4579,Order Placed,1995-12-01,Clerk#000000951
4579,Shipped,1995-12-16,Clerk#000000951
4579,Committed,1996-01-08,Clerk#000000951
4579,Received,1996-03-16,Clerk#000000951
4580,Order Placed,1993-11-15,Clerk#000000086
4580,Shipped,1993-12-13,Clerk#000000086
4580,Committed,1993-12-17,Clerk#000000086
4580,Received,1994-02-22,Clerk#000000086
4581,Order Placed,1992-09-04,Clerk#000000687
4581,Shipped,1992-09-09,Clerk#000000687
4581,Committed,1992-10-20,Clerk#000000687
4581,Received,1992-11-04,Clerk#000000687
4582,Order Placed,1996-07-04,Clerk#000000638
4582,Shipped,1996-08-17,Clerk#000000638
4582,Received,1996-08-20,Clerk#000000638
4582,Committed,1996-08-26,Clerk#000000638
4583,Order Placed,1994-09-25,Clerk#000000240
4583,Committed,1994-10-29,Clerk#000000240
4583,Shipped,1994-10-29,Clerk#000000240
4583,Received,1995-02-10,Clerk#000000240
4608,Order Placed,1994-06-17,Clerk#000000259
4608,Committed,1994-07-18,Clerk#000000259
4608,Shipped,1994-07-25,Clerk#000000259
4608,Received,1994-10-25,Clerk#000000259
4609,Order Placed,1996-12-05,Clerk#000000239
4609,Shipped,1996-12-28,Clerk#000000239
4609,Committed,1997-01-16,Clerk#000000239
4609,Received,1997-03-07,Clerk#000000239
4610,Order Placed,1993-06-18,Clerk#000000616
4610,Shipped,1993-07-01,Clerk#000000616
4610,Committed,1993-07-19,Clerk#000000616
4610,Received,1993-08-27,Clerk#000000616
4611,Order Placed,1993-01-10,Clerk#000000152
4611,Shipped,1993-01-22,Clerk#000000152
4611,Committed,1993-02-12,Clerk#000000152
4611,Received,1993-03-17,Clerk#000000152
4612,Order Placed,1993-09-20,Clerk#000000397
4612,Shipped,1993-09-24,Clerk#000000397
4612,Committed,1993-11-08,Clerk#000000397
4612,Received,1994-02-06,Clerk#000000397
4613,Order Placed,1998-03-05,Clerk#000000541
4613,Committed,1998-04-11,Clerk#000000541
4613,Shipped,1998-04-22,Clerk#000000541
4613,Received,1998-07-09,Clerk#000000541
4614,Order Placed,1996-04-22,Clerk#000000974
4614,Shipped,1996-05-17,Clerk#000000974
4614,Committed,1996-05-28,Clerk#000000974
4614,Received,1996-09-16,Clerk#000000974
4615,Order Placed,1993-08-27,Clerk#000000982
4615,Committed,1993-10-05,Clerk#000000982
4615,Shipped,1993-11-20,Clerk#000000982
4615,Received,1993-12-08,Clerk#000000982
4640,Order Placed,1996-01-01,Clerk#000000902
4640,Shipped,1996-01-03,Clerk#000000902
4640,Committed,1996-02-09,Clerk#000000902
4640,Received,1996-04-11,Clerk#000000902
4641,Order Placed,1993-01-20,Clerk#000000755
4641,Shipped,1993-01-25,Clerk#000000755
4641,Committed,1993-03-06,Clerk#000000755
4641,Received,1993-05-21,Clerk#000000755
4642,Order Placed,1995-02-27,Clerk#000000295
4642,Shipped,1995-04-01,Clerk#000000295
4642,Committed,1995-04-13,Clerk#000000295
4642,Received,1995-06-21,Clerk#000000295
4643,Order Placed,1995-06-30,Clerk#000000292
4643,Committed,1995-08-13,Clerk#000000292
4643,Shipped,1995-09-11,Clerk#000000292
4643,Received,1995-09-30,Clerk#000000292
4644,Order Placed,1998-01-17,Clerk#000000961
4644,Shipped,1998-02-02,Clerk#000000961
4644,Committed,1998-02-21,Clerk#000000961
4644,Received,1998-05-28,Clerk#000000961
4645,Order Placed,1994-09-20,Clerk#000000764
4645,Committed,1994-10-22,Clerk#000000764
4645,Shipped,1994-10-25,Clerk#000000764
4645,Received,1995-01-28,Clerk#000000764
4646,Order Placed,1996-06-18,Clerk#000000036
4646,Shipped,1996-06-30,Clerk#000000036
4646,Committed,1996-08-06,Clerk#000000036
4646,Received,1996-10-27,Clerk#000000036
4647,Order Placed,1994-05-14,Clerk#000000626
4647,Shipped,1994-05-20,Clerk#000000626
4647,Committed,1994-06-20,Clerk#000000626
4647,Received,1994-10-06,Clerk#000000626
4672,Order Placed,1995-11-07,Clerk#000000475
4672,Shipped,1995-11-11,Clerk#000000475
4672,Committed,1995-12-08,Clerk#000000475
4672,Received,1996-03-02,Clerk#000000475
4673,Order Placed,1996-08-13,Clerk#000000914
4673,Committed,1996-09-30,Clerk#000000914
4673,Shipped,1996-10-12,Clerk#000000914
4673,Received,1997-01-08,Clerk#000000914
4674,Order Placed,1994-04-19,Clerk#000000122
4674,Shipped,1994-05-08,Clerk#000000122
4674,Committed,1994-05-28,Clerk#000000122
4674,Received,1994-08-21,Clerk#000000122
4675,Order Placed,1993-11-25,Clerk#000000741
4675,Shipped,1993-12-16,Clerk#000000741
4675,Committed,1993-12-29,Clerk#000000741
4675,Received,1994-04-17,Clerk#000000741
4676,Order Placed,1995-09-01,Clerk#000000407
4676,Shipped,1995-09-20,Clerk#000000407
4676,Committed,1995-10-01,Clerk#000000407
4676,Received,1996-01-18,Clerk#000000407
4677,Order Placed,1998-02-21,Clerk#000000245
4677,Shipped,1998-04-11,Clerk#000000245
4677,Received,1998-04-18,Clerk#000000245
4677,Committed,1998-05-11,Clerk#000000245
4678,Order Placed,1998-08-02,Clerk#000000175
4678,Shipped,1998-09-03,Clerk#000000175
4678,Committed,1998-09-20,Clerk#000000175
4678,Received,1998-12-17,Clerk#000000175
4679,Order Placed,1993-01-20,Clerk#000000905
4679,Committed,1993-04-11,Clerk#000000905
4679,Shipped,1993-05-11,Clerk#000000905
4679,Received,1993-05-16,Clerk#000000905
4704,Order Placed,1996-08-16,Clerk#000000256
4704,Shipped,1996-09-02,Clerk#000000256
4704,Committed,1996-10-07,Clerk#000000256
4704,Received,1996-12-23,Clerk#000000256
4705,Order Placed,1992-03-22,Clerk#000000522
4705,Shipped,1992-04-03,Clerk#000000522
4705,Committed,1992-04-28,Clerk#000000522
4705,Received,1992-07-29,Clerk#000000522
4706,Order Placed,1992-12-29,Clerk#000000722
4706,Shipped,1993-01-20,Clerk#000000722
4706,Committed,1993-01-31,Clerk#000000722
4706,Received,1993-05-01,Clerk#000000722
4707,Order Placed,1995-02-27,Clerk#000000943
4707,Committed,1995-04-06,Clerk#000000943
4707,Shipped,1995-05-14,Clerk#000000943
4707,Received,1995-06-25,Clerk#000000943
4708,Order Placed,1994-10-01,Clerk#000000383
4708,Shipped,1994-10-15,Clerk#000000383
4708,Committed,1994-11-14,Clerk#000000383
4708,Received,1994-11-26,Clerk#000000383
4709,Order Placed,1996-01-08,Clerk#000000785
4709,Shipped,1996-01-22,Clerk#000000785
4709,Committed,1996-02-11,Clerk#000000785
4709,Received,1996-03-17,Clerk#000000785
4710,Order Placed,1994-12-08,Clerk#000000734
4710,Committed,1995-01-12,Clerk#000000734
4710,Shipped,1995-02-22,Clerk#000000734
4710,Received,1995-03-29,Clerk#000000734
4711,Order Placed,1998-05-06,Clerk#000000818
4711,Shipped,1998-05-12,Clerk#000000818
4711,Committed,1998-06-13,Clerk#000000818
4711,Received,1998-09-13,Clerk#000000818
4736,Order Placed,1995-11-20,Clerk#000000563
4736,Committed,1995-12-21,Clerk#000000563
4736,Shipped,1996-02-02,Clerk#000000563
4736,Received,1996-02-09,Clerk#000000563
4737,Order Placed,1993-03-11,Clerk#000000275
4737,Shipped,1993-03-29,Clerk#000000275
4737,Committed,1993-04-10,Clerk#000000275
4737,Received,1993-05-30,Clerk#000000275
4738,Order Placed,1992-04-08,Clerk#000000150
4738,Committed,1992-05-19,Clerk#000000150
4738,Shipped,1992-05-25,Clerk#000000150
4738,Received,1992-07-25,Clerk#000000150
4739,Order Placed,1993-02-21,Clerk#000000872
4739,Committed,1993-04-12,Clerk#000000872
4739,Shipped,1993-05-29,Clerk#000000872
4739,Received,1993-07-11,Clerk#000000872
4740,Order Placed,1996-07-05,Clerk#000000420
4740,Committed,1996-08-17,Clerk#000000420
4740,Shipped,1996-09-10,Clerk#000000420
4740,Received,1996-10-07,Clerk#000000420
4741,Order Placed,1992-07-07,Clerk#000000983
4741,Committed,1992-08-10,Clerk#000000983
4741,Shipped,1992-08-25,Clerk#000000983
4741,Received,1992-11-11,Clerk#000000983
4742,Order Placed,1995-03-23,Clerk#000000058
4742,Shipped,1995-04-04,Clerk#000000058
4742,Committed,1995-05-05,Clerk#000000058
4742,Received,1995-08-11,Clerk#000000058
4743,Order Placed,1993-03-31,Clerk#000000048
4743,Shipped,1993-04-14,Clerk#000000048
4743,Committed,1993-05-03,Clerk#000000048
4743,Received,1993-08-24,Clerk#000000048
4768,Order Placed,1993-11-22,Clerk#000000875
4768,Shipped,1993-12-27,Clerk#000000875
4768,Received,1994-01-11,Clerk#000000875
4768,Committed,1994-02-09,Clerk#000000875
4769,Order Placed,1995-04-14,Clerk#000000116
4769,Committed,1995-05-18,Clerk#000000116
4769,Shipped,1995-06-01,Clerk#000000116
4769,Received,1995-08-11,Clerk#000000116
4770,Order Placed,1995-06-20,Clerk#000000461
4770,Committed,1995-08-08,Clerk#000000461
4770,Shipped,1995-08-25,Clerk#000000461
4770,Received,1995-09-10,Clerk#000000461
4771,Order Placed,1992-12-14,Clerk#000000571
4771,Shipped,1992-12-20,Clerk#000000571
4771,Committed,1993-01-19,Clerk#000000571
4771,Received,1993-03-25,Clerk#000000571
4772,Order Placed,1994-09-14,Clerk#000000708
4772,Shipped,1994-09-19,Clerk#000000708
4772,Committed,1994-10-21,Clerk#000000708
4772,Received,1994-11-15,Clerk#000000708
4773,Order Placed,1995-12-23,Clerk#000000327
4773,Shipped,1995-12-28,Clerk#000000327
4773,Committed,1996-01-29,Clerk#000000327
4773,Received,1996-05-01,Clerk#000000327
4774,Order Placed,1993-04-20,Clerk#000000299
4774,Committed,1993-05-30,Clerk#000000299
4774,Shipped,1993-06-13,Clerk#000000299
4774,Received,1993-08-21,Clerk#000000299
4775,Order Placed,1995-08-13,Clerk#000000609
4775,Shipped,1995-08-30,Clerk#000000609
4775,Committed,1995-09-28,Clerk#000000609
4775,Received,1995-09-29,Clerk#000000609
4800,Order Placed,1992-01-06,Clerk#000000625
4800,Shipped,1992-01-14,Clerk#000000625
4800,Committed,1992-02-23,Clerk#000000625
4800,Received,1992-03-20,Clerk#000000625
4801,Order Placed,1996-01-25,Clerk#000000553
4801,Shipped,1996-02-05,Clerk#000000553
4801,Committed,1996-02-29,Clerk#000000553
4801,Received,1996-04-17,Clerk#000000553
4802,Order Placed,1997-01-23,Clerk#000000400
4802,Committed,1997-03-25,Clerk#000000400
4802,Shipped,1997-04-16,Clerk#000000400
4802,Received,1997-04-21,Clerk#000000400
4803,Order Placed,1996-02-08,Clerk#000000892
4803,Shipped,1996-02-24,Clerk#000000892
4803,Committed,1996-03-15,Clerk#000000892
4803,Received,1996-06-09,Clerk#000000892
4804,Order Placed,1992-01-28,Clerk#000000614
4804,Shipped,1992-03-02,Clerk#000000614
4804,Committed,1992-03-24,Clerk#000000614
4804,Received,1992-05-28,Clerk#000000614
4805,Order Placed,1992-04-25,Clerk#000000514
4805,Shipped,1992-05-01,Clerk#000000514
4805,Committed,1992-06-07,Clerk#000000514
4805,Received,1992-09-14,Clerk#000000514
4806,Order Placed,1993-04-21,Clerk#000000625
4806,Shipped,1993-05-08,Clerk#000000625
4806,Received,1993-05-29,Clerk#000000625
4806,Committed,1993-06-07,Clerk#000000625
4807,Order Placed,1997-01-09,Clerk#000000310
4807,Shipped,1997-01-31,Clerk#000000310
4807,Committed,1997-02-23,Clerk#000000310
4807,Received,1997-06-05,Clerk#000000310
4832,Order Placed,1997-12-04,Clerk#000000548
4832,Shipped,1997-12-05,Clerk#000000548
4832,Committed,1998-01-05,Clerk#000000548
4832,Received,1998-02-08,Clerk#000000548
4833,Order Placed,1996-05-12,Clerk#000000256
4833,Shipped,1996-05-13,Clerk#000000256
4833,Committed,1996-06-29,Clerk#000000256
4833,Received,1996-09-19,Clerk#000000256
4834,Order Placed,1996-09-12,Clerk#000000284
4834,Shipped,1996-10-04,Clerk#000000284
4834,Committed,1996-10-21,Clerk#000000284
4834,Received,1997-01-27,Clerk#000000284
4835,Order Placed,1994-10-25,Clerk#000000250
4835,Shipped,1994-12-10,Clerk#000000250
4835,Committed,1994-12-13,Clerk#000000250
4835,Received,1995-03-17,Clerk#000000250
4836,Order Placed,1996-12-18,Clerk#000000691
4836,Shipped,1997-01-14,Clerk#000000691
4836,Committed,1997-02-06,Clerk#000000691
4836,Received,1997-03-30,Clerk#000000691
4837,Order Placed,1998-04-24,Clerk#000000517
4837,Committed,1998-06-06,Clerk#000000517
4837,Shipped,1998-06-19,Clerk#000000517
4837,Received,1998-08-26,Clerk#000000517
4838,Order Placed,1992-08-02,Clerk#000000569
4838,Shipped,1992-08-11,Clerk#000000569
4838,Committed,1992-09-16,Clerk#000000569
4838,Received,1992-11-21,Clerk#000000569
4839,Order Placed,1994-05-10,Clerk#000000925
4839,Shipped,1994-05-18,Clerk#000000925
4839,Committed,1994-06-13,Clerk#000000925
4839,Received,1994-10-05,Clerk#000000925
4864,Order Placed,1992-11-11,Clerk#000000423
4864,Shipped,1992-11-17,Clerk#000000423
4864,Committed,1992-12-15,Clerk#000000423
4864,Received,1993-03-17,Clerk#000000423
4865,Order Placed,1997-06-07,Clerk#000000418
4865,Shipped,1997-07-17,Clerk#000000418
4865,Committed,1997-07-25,Clerk#000000418
4865,Received,1997-10-04,Clerk#000000418
4866,Order Placed,1997-08-07,Clerk#000000663
4866,Shipped,1997-08-30,Clerk#000000663
4866,Committed,1997-09-18,Clerk#000000663
4866,Received,1997-12-12,Clerk#000000663
4867,Order Placed,1992-05-21,Clerk#000000891
4867,Shipped,1992-07-04,Clerk#000000891
4867,Committed,1992-07-15,Clerk#000000891
4867,Received,1992-07-22,Clerk#000000891
4868,Order Placed,1997-03-02,Clerk#000000729
4868,Shipped,1997-03-26,Clerk#000000729
4868,Committed,1997-04-27,Clerk#000000729
4868,Received,1997-06-15,Clerk#000000729
4869,Order Placed,1994-09-26,Clerk#000000802
4869,Shipped,1994-10-16,Clerk#000000802
4869,Committed,1994-11-07,Clerk#000000802
4869,Received,1995-02-02,Clerk#000000802
4870,Order Placed,1994-08-06,Clerk#000000911
4870,Shipped,1994-09-06,Clerk#000000911
4870,Committed,1994-09-16,Clerk#000000911
4870,Received,1994-12-12,Clerk#000000911
4871,Order Placed,1995-06-12,Clerk#000000531
4871,Shipped,1995-07-13,Clerk#000000531
4871,Committed,1995-07-18,Clerk#000000531
4871,Received,1995-10-18,Clerk#000000531
4896,Order Placed,1992-08-22,Clerk#000000622
4896,Shipped,1992-10-30,Clerk#000000622
4896,Committed,1992-11-11,Clerk#000000622
4896,Received,1993-01-09,Clerk#000000622
4897,Order Placed,1992-09-17,Clerk#000000184
4897,Shipped,1992-09-23,Clerk#000000184
4897,Committed,1992-10-25,Clerk#000000184
4897,Received,1993-01-30,Clerk#000000184
4898,Order Placed,1994-07-11,Clerk#000000841
4898,Committed,1994-08-18,Clerk#000000841
4898,Shipped,1994-09-13,Clerk#000000841
4898,Received,1994-09-16,Clerk#000000841
4899,Order Placed,1993-10-18,Clerk#000000348
4899,Shipped,1993-11-10,Clerk#000000348
4899,Received,1993-11-20,Clerk#000000348
4899,Committed,1994-01-10,Clerk#000000348
4900,Order Placed,1992-06-30,Clerk#000000878
4900,Shipped,1992-07-11,Clerk#000000878
4900,Committed,1992-08-14,Clerk#000000878
4900,Received,1992-09-28,Clerk#000000878
4901,Order Placed,1997-12-31,Clerk#000000980
4901,Shipped,1998-01-08,Clerk#000000980
4901,Committed,1998-01-30,Clerk#000000980
4901,Received,1998-04-21,Clerk#000000980
4902,Order Placed,1998-07-04,Clerk#000000874
4902,Committed,1998-08-10,Clerk#000000874
4902,Shipped,1998-10-12,Clerk#000000874
4902,Received,1998-11-08,Clerk#000000874
4903,Order Placed,1992-03-22,Clerk#000000907
4903,Shipped,1992-04-01,Clerk#000000907
4903,Committed,1992-05-16,Clerk#000000907
4903,Received,1992-07-08,Clerk#000000907
4928,Order Placed,1993-10-04,Clerk#000000952
4928,Shipped,1993-10-12,Clerk#000000952
4928,Committed,1993-11-29,Clerk#000000952
4928,Received,1994-02-13,Clerk#000000952
4929,Order Placed,1996-02-29,Clerk#000000109
4929,Shipped,1996-03-12,Clerk#000000109
4929,Committed,1996-04-13,Clerk#000000109
4929,Received,1996-06-26,Clerk#000000109
4930,Order Placed,1994-05-06,Clerk#000000593
4930,Shipped,1994-06-06,Clerk#000000593
4930,Committed,1994-06-17,Clerk#000000593
4930,Received,1994-09-18,Clerk#000000593
4931,Order Placed,1994-11-17,Clerk#000000356
4931,Shipped,1994-12-15,Clerk#000000356
4931,Committed,1994-12-18,Clerk#000000356
4931,Received,1995-03-15,Clerk#000000356
4932,Order Placed,1993-08-10,Clerk#000000830
4932,Committed,1993-09-13,Clerk#000000830
4932,Shipped,1993-09-13,Clerk#000000830
4932,Received,1993-11-29,Clerk#000000830
4933,Order Placed,1995-07-14,Clerk#000000848
4933,Committed,1995-09-29,Clerk#000000848
4933,Shipped,1995-10-01,Clerk#000000848
4933,Received,1995-11-04,Clerk#000000848
4934,Order Placed,1997-02-17,Clerk#000000372
4934,Shipped,1997-03-19,Clerk#000000372
4934,Committed,1997-03-26,Clerk#000000372
4934,Received,1997-06-25,Clerk#000000372
4935,Order Placed,1993-05-25,Clerk#000000601
4935,Shipped,1993-05-29,Clerk#000000601
4935,Committed,1993-07-04,Clerk#000000601
4935,Received,1993-10-12,Clerk#000000601
4960,Order Placed,1995-02-26,Clerk#000000229
4960,Shipped,1995-03-06,Clerk#000000229
4960,Committed,1995-04-11,Clerk#000000229
4960,Received,1995-06-01,Clerk#000000229
4961,Order Placed,1998-04-06,Clerk#000000731
4961,Shipped,1998-04-15,Clerk#000000731
4961,Committed,1998-05-25,Clerk#000000731
4961,Received,1998-08-05,Clerk#000000731
4962,Order Placed,1993-07-28,Clerk#000000008
4962,Shipped,1993-08-23,Clerk#000000008
4962,Received,1993-08-27,Clerk#000000008
4962,Committed,1993-09-04,Clerk#000000008
4963,Order Placed,1996-11-07,Clerk#000000754
4963,Shipped,1996-11-20,Clerk#000000754
4963,Committed,1996-12-12,Clerk#000000754
4963,Received,1997-01-02,Clerk#000000754
4964,Order Placed,1997-07-28,Clerk#000000144
4964,Committed,1997-08-28,Clerk#000000144
4964,Shipped,1997-08-30,Clerk#000000144
4964,Received,1997-11-10,Clerk#000000144
4965,Order Placed,1993-10-21,Clerk#000000638
4965,Shipped,1993-11-06,Clerk#000000638
4965,Committed,1993-11-20,Clerk#000000638
4965,Received,1994-02-24,Clerk#000000638
4966,Order Placed,1996-09-07,Clerk#000000243
4966,Shipped,1996-09-23,Clerk#000000243
4966,Committed,1996-10-09,Clerk#000000243
4966,Received,1997-01-06,Clerk#000000243
4967,Order Placed,1997-02-17,Clerk#000000397
4967,Committed,1997-03-29,Clerk#000000397
4967,Shipped,1997-04-16,Clerk#000000397
4967,Received,1997-06-23,Clerk#000000397
4992,Order Placed,1992-05-10,Clerk#000000166
4992,Shipped,1992-06-01,Clerk#000000166
4992,Committed,1992-06-16,Clerk#000000166
4992,Received,1992-09-21,Clerk#000000166
4993,Order Placed,1994-08-04,Clerk#000000258
4993,Shipped,1994-08-27,Clerk#000000258
4993,Committed,1994-09-04,Clerk#000000258
4993,Received,1994-10-15,Clerk#000000258
4994,Order Placed,1996-06-29,Clerk#000000868
4994,Committed,1996-07-30,Clerk#000000868
4994,Shipped,1996-08-19,Clerk#000000868
4994,Received,1996-11-08,Clerk#000000868
4995,Order Placed,1996-01-06,Clerk#000000748
4995,Committed,1996-02-20,Clerk#000000748
4995,Shipped,1996-02-24,Clerk#000000748
4995,Received,1996-05-07,Clerk#000000748
4996,Order Placed,1992-09-14,Clerk#000000433
4996,Shipped,1992-09-17,Clerk#000000433
4996,Committed,1992-10-19,Clerk#000000433
4996,Received,1993-02-04,Clerk#000000433
4997,Order Placed,1998-03-18,Clerk#000000040
4997,Shipped,1998-04-20,Clerk#000000040
4997,Committed,1998-04-23,Clerk#000000040
4997,Received,1998-07-21,Clerk#000000040
4998,Order Placed,1992-01-11,Clerk#000000054
4998,Shipped,1992-01-25,Clerk#000000054
4998,Committed,1992-02-26,Clerk#000000054
4998,Received,1992-05-24,Clerk#000000054
4999,Order Placed,1993-06-26,Clerk#000000504
4999,Shipped,1993-07-21,Clerk#000000504
4999,Committed,1993-08-04,Clerk#000000504
4999,Received,1993-08-30,Clerk#000000504
5024,Order Placed,1996-10-25,Clerk#000000659
5024,Shipped,1996-11-09,Clerk#000000659
5024,Committed,1996-12-03,Clerk#000000659
5024,Received,1996-12-05,Clerk#000000659
5025,Order Placed,1997-02-03,Clerk#000000805
5025,Shipped,1997-02-21,Clerk#000000805
5025,Committed,1997-04-16,Clerk#000000805
5025,Received,1997-06-28,Clerk#000000805
5026,Order Placed,1997-09-06,Clerk#000000955
5026,Committed,1997-11-02,Clerk#000000955
5026,Shipped,1997-12-23,Clerk#000000955
5026,Received,1998-01-03,Clerk#000000955
5027,Order Placed,1997-08-30,Clerk#000000751
5027,Shipped,1997-09-09,Clerk#000000751
5027,Committed,1997-10-29,Clerk#000000751
5027,Received,1997-11-18,Clerk#000000751
5028,Order Placed,1992-04-17,Clerk#000000180
5028,Committed,1992-07-09,Clerk#000000180
5028,Shipped,1992-07-17,Clerk#000000180
5028,Received,1992-08-30,Clerk#000000180
5029,Order Placed,1992-11-14,Clerk#000000469
5029,Shipped,1992-11-25,Clerk#000000469
5029,Committed,1992-12-18,Clerk#000000469
5029,Received,1993-04-02,Clerk#000000469
5030,Order Placed,1998-05-25,Clerk#000000564
5030,Committed,1998-07-25,Clerk#000000564
5030,Shipped,1998-08-22,Clerk#000000564
5030,Received,1998-09-30,Clerk#000000564
5031,Order Placed,1994-12-02,Clerk#000000788
5031,Shipped,1994-12-04,Clerk#000000788
5031,Committed,1995-01-08,Clerk#000000788
5031,Received,1995-04-12,Clerk#000000788
5056,Order Placed,1997-02-15,Clerk#000000828
5056,Shipped,1997-03-24,Clerk#000000828
5056,Committed,1997-04-07,Clerk#000000828
5056,Received,1997-07-06,Clerk#000000828
5057,Order Placed,1997-08-03,Clerk#000000955
5057,Committed,1997-09-07,Clerk#000000955
5057,Shipped,1997-09-20,Clerk#000000955
5057,Received,1997-10-30,Clerk#000000955
5058,Order Placed,1998-03-23,Clerk#000000367
5058,Committed,1998-06-09,Clerk#000000367
5058,Shipped,1998-07-12,Clerk#000000367
5058,Received,1998-07-15,Clerk#000000367
5059,Order Placed,1993-11-10,Clerk#000000058
5059,Shipped,1993-12-23,Clerk#000000058
5059,Committed,1993-12-26,Clerk#000000058
5059,Received,1994-03-14,Clerk#000000058
5060,Order Placed,1992-07-07,Clerk#000000333
5060,Shipped,1992-07-23,Clerk#000000333
5060,Committed,1992-08-11,Clerk#000000333
5060,Received,1992-10-09,Clerk#000000333
5061,Order Placed,1993-08-14,Clerk#000000009
5061,Shipped,1993-09-07,Clerk#000000009
5061,Committed,1993-09-13,Clerk#000000009
5061,Received,1993-11-13,Clerk#000000009
5062,Order Placed,1992-10-08,Clerk#000000012
5062,Shipped,1992-11-04,Clerk#000000012
5062,Committed,1992-11-17,Clerk#000000012
5062,Received,1993-03-03,Clerk#000000012
5063,Order Placed,1997-05-17,Clerk#000000745
5063,Shipped,1997-06-02,Clerk#000000745
5063,Committed,1997-06-18,Clerk#000000745
5063,Received,1997-10-05,Clerk#000000745
5088,Order Placed,1993-01-06,Clerk#000000930
5088,Shipped,1993-01-22,Clerk#000000930
5088,Committed,1993-02-06,Clerk#000000930
5088,Received,1993-05-14,Clerk#000000930
5089,Order Placed,1992-07-29,Clerk#000000677
5089,Committed,1992-09-11,Clerk#000000677
5089,Shipped,1992-09-18,Clerk#000000677
5089,Received,1992-12-22,Clerk#000000677
5090,Order Placed,1997-03-09,Clerk#000000953
5090,Shipped,1997-03-29,Clerk#000000953
5090,Committed,1997-04-12,Clerk#000000953
5090,Received,1997-07-26,Clerk#000000953
5091,Order Placed,1998-05-21,Clerk#000000311
5091,Committed,1998-06-22,Clerk#000000311
5091,Shipped,1998-07-21,Clerk#000000311
5091,Received,1998-07-26,Clerk#000000311
5092,Order Placed,1995-10-30,Clerk#000000194
5092,Shipped,1995-11-06,Clerk#000000194
5092,Committed,1995-11-30,Clerk#000000194
5092,Received,1996-03-20,Clerk#000000194
5093,Order Placed,1993-09-03,Clerk#000000802
5093,Shipped,1993-09-16,Clerk#000000802
5093,Committed,1993-11-04,Clerk#000000802
5093,Received,1994-01-02,Clerk#000000802
5094,Order Placed,1993-03-29,Clerk#000000406
5094,Shipped,1993-03-31,Clerk#000000406
5094,Committed,1993-05-03,Clerk#000000406
5094,Received,1993-08-16,Clerk#000000406
5095,Order Placed,1992-04-22,Clerk#000000964
5095,Shipped,1992-05-23,Clerk#000000964
5095,Committed,1992-05-25,Clerk#000000964
5095,Received,1992-08-16,Clerk#000000964
5120,Order Placed,1996-06-05,Clerk#000000332
5120,Shipped,1996-07-20,Clerk#000000332
5120,Received,1996-08-06,Clerk#000000332
5120,Committed,1996-08-31,Clerk#000000332
5121,Order Placed,1992-05-11,Clerk#000000736
5121,Shipped,1992-05-18,Clerk#000000736
5121,Committed,1992-06-11,Clerk#000000736
5121,Received,1992-09-12,Clerk#000000736
5122,Order Placed,1996-02-10,Clerk#000000780
5122,Committed,1996-03-29,Clerk#000000780
5122,Shipped,1996-04-02,Clerk#000000780
5122,Received,1996-06-13,Clerk#000000780
5123,Order Placed,1998-02-10,Clerk#000000776
5123,Committed,1998-03-23,Clerk#000000776
5123,Shipped,1998-05-17,Clerk#000000776
5123,Received,1998-06-02,Clerk#000000776
5124,Order Placed,1997-04-04,Clerk#000000749
5124,Shipped,1997-04-20,Clerk#000000749
5124,Committed,1997-05-13,Clerk#000000749
5124,Received,1997-08-01,Clerk#000000749
5125,Order Placed,1998-02-07,Clerk#000000834
5125,Shipped,1998-03-20,Clerk#000000834
5125,Committed,1998-04-14,Clerk#000000834
5125,Received,1998-04-29,Clerk#000000834
5126,Order Placed,1992-10-12,Clerk#000000270
5126,Committed,1992-12-19,Clerk#000000270
5126,Shipped,1993-01-02,Clerk#000000270
